EVTM,CELL,PAGE,NAME,QUALIFIER,REFCELL,REFPAGE,CARROT,PAGEID1,PAGEID2,ITEMID_,CELLID2
EXJ,013,011,Battery Saver Relay,,089,001,,,,,
EXJ,013,011,Central Junction Box,,013,010,,,,,
EXJ,013,011,Driver Power Seat Control Switch,W/Memory,123,001,,,,,
EXJ,013,011,Exterior Rear View Mirror Switch,W/Memory,124,001,,,,,
EXJ,013,011,Headlamp Relay,,087,001,,,,,
EXJ,013,011,Interior Lamp Relay,,089,001,,,,,
EXJ,013,011,Driver Seat Module,,123,001,,,,,
EXJ,013,011,Memory Set Switch,,123,002,,,,,
EXJ,013,011,Park Lamp Relay,,087,001,,,,,
EXJ,013,011,Remote Anti-Theft Personality (RAP) Module,,117,001,,,,,
EXJ,013,012,Blend Door Actuator,W/O EATC,054,002,,,,,
EXJ,013,012,Blend Door Actuator,W/EATC,054,002,,,,,
